area_sqm,price,region
51.0,5200000,"Башкортостан, Уфа"
52.4,2890000,"Удмуртия, Ижевск"
60.0,10990000,Санкт-Петербург
62.8,10793000,Москва
57.8,3400000,"Татарстан, Набережные Челны"
62.3,7496940,"Ленинградская область, Сертолово"
27.8,3975400,Санкт-Петербург
66.7,14024008,"Московская область, Заречье"
72.6,15739054,Москва
65.2,12301365,Санкт-Петербург
37.4,8134653,Санкт-Петербург
79.6,3900400,"Владимирская область, Владимир"
33.5,5973050,"Московская область, Одинцово"
70.0,18000000,"Калининградская область, Светлогорск"
32.0,4418133,"Ленинградская область, Кудрово"
37.4,8134653,Санкт-Петербург
34.7,3815900,"Ленинградская область, Бугры"
24.6,5250054,Санкт-Петербург
32.0,4418133,"Ленинградская область, Кудрово"
37.3,5369760,"Краснодарский край, Краснодар"
59.2,12435400,Санкт-Петербург
51.8,6838920,"Московская область, Балашиха"
36.3,10766250,
37.3,6751300,
80.0,15453484,
36.4,5345748,"Ленинградская область, Бугры"
25.8,2950000,"Ленинградская область, Аннино"
40.0,5640000,"Краснодарский край, Краснодар"
87.0,5400000,
34.1,4087200,
35.7,4429195,
45.7,6830850,"Московская область, Котельники"
38.8,5792634,Санкт-Петербург
60.1,6246240,"Краснодарский край, Краснодар"
40.3,3078554,"Ростовская область, Ростов-на-Дону"
30.7,4543600,Санкт-Петербург
39.9,4892049,"Ленинградская область, Мурино"
57.6,15727227,Москва
25.4,5915755,"Московская область, Одинцово"
20.3,3948350,Санкт-Петербург
56.7,6012320,"Краснодарский край, Краснодар"
25.7,4750000,Москва
75.4,7235520,"Краснодарский край, Краснодар"
57.0,7592400,"Ленинградская область, Бугры"
52.2,2165000,"Новосибирская область, Сокур"
49.7,10831194,Санкт-Петербург
38.2,4742320,"Ленинградская область, Сертолово"
36.6,5301200,"Краснодарский край, Краснодар"
44.2,5762000,"Московская область, Балашиха"
37.9,4666000,"Ленинградская область, Аннино"
40.0,5325320,"Ленинградская область, Мурино"
43.5,6046500,"Краснодарский край, Краснодар"
25.4,4119470,Санкт-Петербург
59.0,3420000,"Вологодская область, Череповец"
20.3,4966619,Санкт-Петербург
33.8,4052400,"Ленинградская область, Бугры"
23.4,4364100,Санкт-Петербург
92.8,7883750,"Ленинградская область, Малое Верево"
58.4,5500000,"Иркутская область, Иркутск"
42.8,5992000,"Краснодарский край, Краснодар"
56.1,10903670,Санкт-Петербург
58.8,3650000,"Пензенская область, Пенза"
56.0,6400000,"Республика Татарстан, Казань"
40.0,8665177,Москва
83.3,20464070,Санкт-Петербург
41.1,9370800,Санкт-Петербург
32.4,4422600,Санкт-Петербург
37.0,4483248,Санкт-Петербург
44.0,7496280,Санкт-Петербург
27.0,2630000,"Пермский край, Пермь"
43.1,6034000,"Краснодарский край, Краснодар"
83.3,20464070,Санкт-Петербург
53.9,6468000,"Краснодарский край, Краснодар"
36.3,5566035,"Московская область, Одинцово"
34.7,8369703,Санкт-Петербург
28.0,3887248,"Ленинградская область, Мурино"
59.0,3810000,"Удмуртия, Ижевск"
66.0,14632200,Санкт-Петербург
49.1,7161696,
50.2,5697040,
32.3,4750004,
58.4,8458783,"Московская область, Люберцы"
64.8,13867692,Санкт-Петербург
61.8,6423040,"Краснодарский край, Краснодар"
73.1,8434510,
23.7,2252640,
55.2,10565055,
76.1,16150688,Санкт-Петербург
34.9,5098320,"Краснодарский край, Краснодар"
27.0,2630000,"Пермский край, Пермь"
35.9,4843800,"Ленинградская область, Кудрово"
55.0,8542949,"Ленинградская область, Кудрово"
48.1,5772000,"Краснодарский край, Краснодар"
57.0,5972088,"Московская область, Домодедово"
